Unnamed: 0,date,username,tweet,label
771,2022-03-04 02:56:40+00:00,zunarkartunis,FAKTA DALAM KARTUN Soalan untuk Khairykj amp IsmailSabri60 PCR test Indonesia tetap harga siling kenapa kita tidak Dan kena bayar lebih mahal KJ IsmailSabri Covid Omicron,negative
780,2022-03-03 12:54:46+00:00,TitikTerangNews,252 Kasus Omicron Siluman Terdeteksi di Indonesia,negative
783,2022-03-03 11:17:02+00:00,oziehealth,msaiddidu Chef salimozddsyamlanos udah cobain dan yang lain pada kena flu dan covid omicron tetapi chef tidak merasakan flu ataupun covid omicron Penasaran,negative
784,2022-03-03 10:44:02+00:00,lensaRTV,Dari data sebaran kasus Covid19 di Indonesia 3 Maret 2022 Jawa Barat menjadi wilayah yang mencatatkan penambahan kasus tertinggi Yuk SayaBISADisiplinProtokolCovid19 updatecovid19 positifcovid19 omicron omicronindonesia varianomicron jawabarat jakarta jawatimur,negative
785,2022-03-03 10:40:02+00:00,jpnncom,Covid19 subvarian Omicron ternyata sudah terdeteksi di DIY sejak Februari lalu Lebih cepat menular dan tingkat keparahan lebih tinggi omicron,negative
787,2022-03-03 07:05:25+00:00,Jasskhuzairi,Skrg ni manusia ada tiga golongan je 1 Yang positive 2 Yang close contact 3 Yang casual contact Semuga virus ini lenyap suatu hari nanti amin COVID19 endemikcovid endemik Omicron,negative
789,2022-03-03 04:46:03+00:00,serambinews,Omicron Gejala Kesehatannya Namun pasien kali ini lebih merasakan tenggorokan gatal daripada sakit tenggorokan,negative
791,2022-03-03 03:28:01+00:00,serambinews,KasusCovid19 Omicron Kesehatan Banyak pasien Omicron mengeluhkan gejala seperti demam sakit kepala nyeri di tubuh batuk hingga sakit tenggorokan,negative
792,2022-03-03 03:21:19+00:00,LikyLed,Covid19 di kota kupang sdh tembus lebih dr 3000 kasus aktif Naik 10 kali lipat dr 2 minggu lalu Rekor tertinggi di sejak 2020 COVID19 kotakupang Omicron,negative
793,2022-03-03 03:03:52+00:00,mahbub_haz,Mantaaap COVID19 Omicron,negative
794,2022-03-03 02:46:01+00:00,siDanar,Liat di laman berita juga yg 3 meninggal gegara COVID19 Omicron itu si balita apa nggak kasian coba klo ttp nggak prokes,negative
797,2022-03-03 00:52:56+00:00,Gracia30392777,Menghirup omicron Omicron OmicronVarient coronavirus CoronavirusUpdates,negative
798,2022-03-02 23:50:45+00:00,dindader,Halo disini apakah ada yg pernah covid saat menyusui COVID19 Omicron,negative
805,2022-03-02 13:13:02+00:00,pikiran_rakyat,Ratusan Kasus Omicron Siluman BA 2 Terdeteksi di Indonesia Waspadai Gejalanya kasus omicron siluman omicronba2 indonesia via YouTube,negative
807,2022-03-02 12:18:30+00:00,RADARSOLO_,Seiring meningkatnya angka penyebaran maupun korban meninggal akibat Covid19 Badan Penanggulangan Bencana Daerah BPBD Kabupaten Karanganyar bakal kembali menggandeng relawan untuk pemulasaran jenazah Covid19 COVID19 Omicron,negative
810,2022-03-02 11:04:51+00:00,IDbelasting,Kemenkes Deteksi ada 252 varian Mutasi Omicron di Indonesia omicron varianomicron covid kemenkes,negative
813,2022-03-02 10:43:39+00:00,lensaRTV,Dari data sebaran kasus Covid19 di Indonesia 2 Maret 2022 Jawa Barat menjadi wilayah yang mencatatkan penambahan kasus tertinggi Yuk SayaBISADisiplinProtokolCovid19 updatecovid19 positifcovid19 omicron omicronindonesia varianomicron jawabarat jakarta jawatimur,negative
816,2022-03-02 06:30:40+00:00,kumparanMOM,Tercatat kasus aktif mengalami penurunan sebanyak 19200 kasus dari 573898 kasus 282 menjadi 554698 kasus pada 13 kemarin Simak selengkapnya melalui link di bawah ini kumparanMOM MomsUpdate COVID19 Omicron,negative
817,2022-03-02 06:10:47+00:00,IDbelasting,Penelitian Terbaru Vaksin Pfizer Kurang Ampuh Lindungi Anak dari Omicron omicron pfizer vaksin vaksinasi anak covid,negative
818,2022-03-02 05:01:00+00:00,newsmerahputih,Kementerian Kesehatan RI mendeteksi sekitar 252 kasus BA2 yang merupakan varian mutasi COVID19 dari Omicron di Indonesia merahputihcom covid19 omicron,negative
819,2022-03-02 04:34:23+00:00,rezalisni,Omicron Beberapa saat yg lalu saya qadarullah terkena Omicron positif swap antigen Dengan gejala tenggorokan perih seperti akan batuk radang tenggorokan kepala sedikit sakit badan meriang,negative
820,2022-03-02 03:48:20+00:00,onnewscom,Di Tengah Merebaknya Covid19 Varian Omicron PMI Manufaktur Indonesia Masih Ekspansif COVID19,negative
821,2022-03-02 02:23:13+00:00,lampungpost_,Kasus covid19 di Indonesia bertambah 24728 pada Selasa 1 Maret 2022 Total kasus konfirmasi positif di Indonesia mencapai 5589176 covid19 omicron indonesia lampostco,negative
823,2022-03-02 01:30:01+00:00,Genpi_Co,Epidemiolog Epidemiolog Griffith University Australia Beri Warning Penting Ancaman Omicron Sebut Varian Baru Akan Bermunculan omicron,negative
825,2022-03-02 00:24:12+00:00,GTVID_News,Varian Omicron Siluman sedang menjadi perhatian serius dunia termasuk Indonesia Subvarian Omicron dengan nama BA2 ini disebut WHO lebih menular dibanding BA1 yang dominan Selengkapnya GTVNews Omicron COVID19 GejalaOmicron OmicronSiluman,negative
828,2022-03-01 12:24:32+00:00,xyreeplease,Pen ngakak tapi kenyataannya begituuu Omicron coronationstreet miskin ngakak,negative
829,2022-03-01 12:19:36+00:00,yuzizie_,Tak faham la still ada lagi orang benak yang bawa anak2 amp orang tua pergi kenduri at this time of high cases Bila orang tua amp anak tu dah mati sebab covid salahkan SOP Waklu covid19 Omicron,negative
830,2022-03-01 10:35:43+00:00,PostGorontalo,omicron tunaiku danaberobat Terpapar Covid Omicron Ini Cara Dapat Dana Berobat Tercepat,negative
831,2022-03-01 10:24:37+00:00,lensaRTV,Dari data sebaran kasus Covid19 di Indonesia 1 Maret 2022 Jawa Barat menjadi wilayah yang mencatatkan penambahan kasus tertinggi Yuk SayaBISADisiplinProtokolCovid19 updatecovid19 positifcovid19 omicron omicronindonesia varianomicron jawabarat jakarta jawatimur,negative
832,2022-03-01 09:02:43+00:00,beritaKBR,Indonesia sedang menghadapi gelombang ketiga karena varian Omicron sebab jauh lebih menular daripada varian Delta Bagaimana upaya antisipasi dlm hadapi Omicron Kami bahas di RuangPublikKBR bersama ProfesorZubairi PodcastIndonesia,negative
833,2022-03-01 08:54:32+00:00,Naylul_ir,Dimusim omicron ini yg langka adalah minyak dan tahu tempe Ehmm apa jgnÂ² obat omicron adalah tahu tempe goreng Hmm Impressive RezimPalakRakyat omicron minyaklangka tahutempemahal apaapamahal,negative
836,2022-03-01 06:28:33+00:00,Beritasatu,Kinerja Manufaktur Februari Turun Jadi 512 Garagara Omicron Baca selengkapnya,negative
838,2022-03-01 03:12:46+00:00,pikiran_rakyat,Viral Guru Pidato tentang Perebut Pasangan di Depan Siswa Warganet Malah Curhat soal Pelakor guru pidato perebut pasangan pacar pelakor siswa upacara sekolah omicron covid19 video viral indonesia nasional prmn pikiranrakyat,negative
840,2022-03-01 02:24:03+00:00,Tinakaka6,Hongkong lockdown 10 hari kapan omicrom pergi hongkong hongkonglockdow Omicron hongkongganas,negative
0,2022-01-21 23:54:37+00:00,PNawacita,Kurangi Mobilitas Tetap di rumah DisiplinProkes omicron Covid19,positive
1,2022-01-21 23:54:07+00:00,papuakicau,Kurangi Mobilitas Tetap di rumah DisiplinProkes omicron Covid19,positive
2,2022-01-21 23:53:40+00:00,Bandung4Papua,Kurangi Mobilitas Tetap di rumah DisiplinProkes omicron Covid19,positive
3,2022-01-21 23:52:47+00:00,MojangB97175428,Warga Diminta Waspadai Omicron DisiplinProkes omicron Covid19,positive
5,2022-01-21 18:00:01+00:00,matamilenialID,Indonesia Tidak Terlambat Bendung Omicron Baca Selengkapnya Disini MataIndonesia Sigap Penanganan Covdi19 Omicron,positive
6,2022-01-21 17:00:02+00:00,matamilenialID,Enak Banget Inggris Sudah Tak Lagi Wajibkan Masker Baca Selengkapnya Disini MataIndonesia Masker Covid19 Inggris Omicron,positive
10,2022-01-21 16:12:02+00:00,KabarSiang,Syarat Pasien Omicron Boleh Isolasi Mandiri di Rumah Omicron,positive
12,2022-01-21 14:40:02+00:00,jpnncom,Plt Kepala Dinas Kabupaten Sukoharjo dr Yunia Wahdiyati mengkonfirmasi soal kasus omicron di wilayahnya Namun warga yang dimaksud sudah dinyatakan sembuh omicron,positive
17,2022-01-21 13:28:12+00:00,InfokomPMK,Yuk kita simak apa saja kebijakan yang diterapkan dari strategi tersebut COVID19 Omicron JagaProkes,positive
18,2022-01-21 12:56:33+00:00,pikobar_jabar,Baca unggahan menarik soal oleholeh luar negeri dari satgasperubahanperilaku berikut yuk Omicron Covid19 LuarNegeri Imigrasi PikoCampaign,positive
21,2022-01-21 12:51:33+00:00,pikobar_jabar,Baca unggahan menarik soal oleholeh luar negeri dari satgasperubahanperilaku berikut yuk Omicron Covid19 LuarNegeri Imigrasi PikoCampaigno,positive
25,2022-01-21 11:18:01+00:00,jpnncom,Kementerian Kesehatan Kemenkes menetapkan dua syarat bagi pasien kasus Omicron yang mau menjalani isolasi mandiri Omicron,positive
28,2022-01-21 11:12:28+00:00,Beritasatu,Ini ketentuan Isolasi bagi pasien Omicron Baca selengkapnya,positive
34,2022-01-21 10:20:00+00:00,newsmerahputih,Pemerintah ambil langkah cepat mengingat daya tular COVID19 varian Omicron yang cepat merahputihcom covid19 omicron,positive
35,2022-01-21 10:13:58+00:00,Media_Rania,Sandiwara BorisJohnson selamatkan karier politik UK Omicron,positive
38,2022-01-21 09:48:41+00:00,arini_rizka,Omicron Jadi Tantangan Baru di Awal Tahun 2022 Vaksin Booster dan 3T Secara Ketat Jadi Solusi covid delmicron florona omicron,positive
0,2022-01-22 23:55:51+00:00,cutsarah,Ketentuan tempat isolasi bagi pasirn yang terkonfirmasi Omicron berdasarkan Surat Edaran Kemnkes No HK0201Menkes182022 COVID19 OMICRON BersamaLawanCorona,positive
1,2022-01-22 23:39:54+00:00,rs_matacicendo,Sebaiknya jangan dulu ke luar negeri dan patuhi Protokol Kesehatan untuk mencegah penyebarluasan omicron ya SalamSehatMata edukasi RSMataCicendo layanganputus sumber KemenkesRI,positive
2,2022-01-22 19:41:02+00:00,jpnncom,Ahli gizi merekomendasikan makan makanan ini agar imun tubuh kita tetap terjaga dengan baik Omicron,positive
13,2022-01-22 13:36:09+00:00,KasanMulyono,Omicron Masuk NTB Ketua Umum Forsesdasi Ajak Sekda di Kabupaten Kota Percepat Vaksinasi Lombok Insider omicron,positive
15,2022-01-22 12:59:25+00:00,kominfodiy,Ular berbisa di pematang sawah JOGJA BISA JOGJA TIDAK MENYERAH KominfoDIY JogjaIstimewa COVID19 Omicron,positive
17,2022-01-22 12:52:28+00:00,murianewscom,METRO JATENG Omicron Masuk Jateng Gus Yasin Ingatkan Perketat Prokes Selengkapnya Klik Tautan Berikut ini Semarang Wagub Jateng Prokes Omicron,positive
19,2022-01-22 12:43:51+00:00,infoJATIASIH,Nah loh jangan anggap enteng omicron ya tweeps,positive
20,2022-01-22 12:39:40+00:00,DenpasarKota,Perkembangan kasus harian Covid19 di Kota Denpasar per tanggal 22 Januari 2022 Waspada warga kota tetap taati protokol kesehatan dan ayo cepat vaksin covid19denpasar infocovid19 denpasarkota omicron,positive
21,2022-01-22 12:31:03+00:00,inewsdotid,Mengenal Omicron Varian Covid19 yang Sebabkan 2 Pasien Meninggal Hari Ini omicron,positive
23,2022-01-22 12:17:01+00:00,jpnncom,Warga yang terpapar Omicron berdasarkan hasil pengetesan sudah diisolasi di rumah sakit Omicron,positive
32,2022-01-22 11:40:03+00:00,Beritasatu,Ini saran KementerianKesehatan untuk hadapi puncak Omicron Baca selengkapnya,positive
0,2022-01-23 23:55:36+00:00,sauditvnews_ma,Pertubuhan Kesihatan Sedunia pada hari ini menyatakan bahawa ia menjangkakan kemungkinan berakhirnya wabak COVID19 di Eropah adalah selepas varian Omicron Malaysia Omicron,positive
1,2022-01-23 23:36:21+00:00,arini_rizka,Positif Omicron Ini Syarat Isoman di Rumah covid delmicron florona omicron,positive
3,2022-01-23 22:43:03+00:00,arsul_sani,Berjalan pagi meski jarak dekat Agar badan bisa berkeringat Semangat pagi para sahabat Ayo sambut Senin dengan semangat Mari jaga diri dari Omicron,positive
7,2022-01-23 19:12:23+00:00,arini_rizka,Indonesia kembali terima donasi vaksin Pfizer dari COVAX covid delmicron florona omicron,positive
8,2022-01-23 16:05:33+00:00,Beritabaruco,Pada Anakanak Omicron Timbulkan Gejala Lebih Ringan Daripada Delta Anakanak COVID19 Omicron VarianDelta VarianOmicron,positive
15,2022-01-23 11:39:24+00:00,KasanMulyono,Bos Pfizer Vaksin Covid Sekali Setahun Lebih Efektif Daripada Booster Berkalikali Vaksin Omicron Siap Maret Omicron,positive
19,2022-01-23 10:19:14+00:00,DKIJakarta,Waspada penularan varian Omicron dengan disiplin mengikuti protokol kesehatan 6M dan vaksindulu jakartatanggapcorona omicron covid19 pakaimasker masker dinkesdki dkijakarta Kotakolaborasi,positive
20,2022-01-23 10:19:05+00:00,DKIJakarta,Badanmu bukan beton Pandemi belum usai perjuangan belum selesai jakartatanggapcorona omicron covid19 pakaimasker masker dinkesdki dkijakarta Kotakolaborasi vaksindulu,positive
22,2022-01-23 09:19:09+00:00,Beritasatu,Epidemiolog meminta pemerintah memasifkan upaya skrining pengujian pelacakan dan analisis WGS untuk menekan penyebaran Omicron Selengkapnya Omicron,positive
24,2022-01-23 08:45:37+00:00,BKKBNofficial,Langkahlangkah untuk melindungi Bumil dan calon Si Kecil BKKBN KeluargaHebatTerencana BerencanaItuKeren KeluargaIndonesiaCegahStunting KeluargaKerenCegahStunting IndonesiaCegahStunting SambutWeekend DiRumahAja COVID19 Omicron Prokes Vaksinasi,positive
25,2022-01-23 08:41:16+00:00,BooSoonYew67,syawal Kemungkinan besar ikut saya omicron Dan hanya 1 cara ia masuk Malaysia kebelakangan 1 bulan yang lepas,positive
26,2022-01-23 08:39:51+00:00,syawal,BooSoonYew67 Ramai betul Memang perlu update sop omicron,positive
27,2022-01-23 08:39:42+00:00,Sasmi82331166,Tetap patuhi Protor kesehatan Omicron Covid19,positive
30,2022-01-23 08:34:37+00:00,TenerifeTommy,RT RheaPara RT JaPenWPKL TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 Keluarga Malaysia IOW KomunikasiKita Omicron TRIIS KeluargaMalaysia LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersaâ€¦,positive
32,2022-01-23 07:32:25+00:00,bbcgahuza,NewZealand Minisitiri wintebe Ardern yaretse gukora ubukwe kubera inkubiri ya Omicron,positive
33,2022-01-23 07:10:01+00:00,jpnncom,Dinas kesehatan kabupaten Bantul membawa kabar soal penyebaran Covid19 varian Omicron ada apa omicron,positive
35,2022-01-23 06:58:23+00:00,krstinbrown,Yuk yang belum vaksin Omicron COVID19,positive
38,2022-01-23 05:13:23+00:00,arini_rizka,BNI Salurkan Bantuan untuk Perawat dan Bidan di 17 Wilayah covid delmicron florona omicron,positive
1,2022-01-24 21:20:27+00:00,Narwhal_1,omicron gang,positive
3,2022-01-24 20:06:02+00:00,MediakomKemkes,Waspada Varian Baru Omicron kilasinternasional variancovid,positive
6,2022-01-24 18:40:00+00:00,mainmainid_,Berapa Lama Gejala Omicron Akan Berlangsung Ini Kata Dokter Omicron OmicronVarient CoronaUpdate Corona COVID COVID19,positive
7,2022-01-24 18:38:50+00:00,mainmainid_,Kasus Tranmisi Lokal Omicron Terus Bertambah Ini Syarat yang Boleh Isoman Omicron CoronaUpdate CovidVaccine COVID19,positive
9,2022-01-24 18:34:26+00:00,mainmainid_,Infeksi Omicron Disebut Picu â€œSuperimunitasâ€ Tapi Covid Tetap Tak Terprediksi Omicron CovidTesting CoronaUpdate CoronavirusUpdates,positive
10,2022-01-24 17:04:02+00:00,jpnncom,Ketua DPP Partai NasDem Bidang Kesehatan Okky Asokawati menyebut parpolnya berkomitmen membantu pemerintah mengatasi potensi lonjakan kasus Covid19 termasuk varian Omicron Omicron,positive
11,2022-01-24 15:51:34+00:00,agunghuma,Tes Swab Anggota Polisi Antisipasi Terpapar Omicron di Sukoharjo Omicron OmicronVarient,positive
12,2022-01-24 15:12:02+00:00,jpnncom,Kemenkes menerbitkan surat edaran mengenai ketentuan isolasi mandiri bagi pasien Omicron Omicron,positive
13,2022-01-24 15:08:16+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua,positive
15,2022-01-24 14:55:05+00:00,JaPenWPKL,Perumahan Polis Desa Aman 2 Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron,positive
16,2022-01-24 14:44:35+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua,positive
19,2022-01-24 14:17:26+00:00,lampungpost_,Pemerintah Provinsi Lampung hingga kabupatenkota di Lampung terus siaga mengantisipasi masuknya virus covid19 varian omicron dengan pengetatan di berbagai lokasi Omicron OmicronVirus omicronindonesia Covid19 lampostco,positive
20,2022-01-24 14:12:11+00:00,jatimhariini_,Pamor Keris Upaya Pemerintah Cegah Penularan Omicron omicron probolinggo jatimhariini,positive
22,2022-01-24 14:04:18+00:00,antaranews,Reisa menuturkan perluasan 3T terus dilakukan mengingat banyak orang yang terkena Omicron memiliki gejala ringan dan tidak memeriksakan diri ke fasilitas kesehatan Omicron,positive
23,2022-01-24 13:38:10+00:00,bawaslujatim,Waspada Omicron Bawaslu Jatim Perketat Protokol Kesehatan di Kantor Cek selengkapnya di bawaslujatim bawaslujawatimur sahabatbawaslu salamawas ayoawasi bawaslumengawasi cegah awasi tindak omicron,positive
25,2022-01-24 12:47:00+00:00,newsmerahputih,Segera lakukan vaksinasi booster atau dosis ke3 beroleh info dari aplikasi Peduli Lindungi merahputihcom omicron vaksinasibooster,positive
27,2022-01-24 12:35:37+00:00,arini_rizka,Klungkung Waspadai Varian Omicron covid delmicron florona omicron,positive
29,2022-01-24 12:20:32+00:00,arini_rizka,Antisipasi Gombang Ketiga Epidemiolog Minta Pemerintah Evaluasi PTM covid delmicron florona omicron,positive
30,2022-01-24 12:16:46+00:00,InfokomPMK,Beliau mengungkapkan tentang prediksi puncak kenaikan angka penyebaran virus Walaupun begitu kita tidak perlu panik karena persiapan pun juga telah dilakukan Tetap waspada dan menjaga protokol kesehatan di mana saja ya Sob Covid19 Omicron JagaProkes,positive
31,2022-01-24 11:49:04+00:00,JaPenWPKL,Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua KitaJagaKita KitaMestiMenang MenangBersama COVID19 coronavirus KLCeria CMSWPKL,positive
32,2022-01-24 11:43:52+00:00,lampungpost_,Perwakilan Pantau Covid Lampung Febrilia Ekawati meminta Pemerintah Provinsi Pemprov kembali aktif mengonfirmasikan bahaya dan persebaran covid19 terutama varian terbaru Omicron COVID19 Covid19 Omicron omicronlampung lampostco,positive
34,2022-01-24 11:14:37+00:00,PostMalaysia,Khairy Hanya menunggu masa sebelum Omicron mengatasi Delta di Malaysia,positive
36,2022-01-24 10:49:52+00:00,newsmerahputih,Kawasan Jabodetabek khususnya Jakarta tengah waspada terkait tingginya penyebaran COVID19 varian Omicron merahputihcom omicron update,positive
37,2022-01-24 10:30:39+00:00,Beritasatu,Wapres KH Maruf Amin menekankan seluruh jajaran harus siap mengantisipasi kenaikan kasus Covid19 varian Omicron Selengkapnya Omicron,positive
38,2022-01-24 10:26:49+00:00,Beritasatu,Terdapat 631 pasien varian Omicron yang sedang menjalani isolasi Selengkapnya Omicron,positive
1,2022-01-25 22:41:41+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua,positive
2,2022-01-25 22:25:26+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua,positive
3,2022-01-25 21:03:10+00:00,JaPenWPKL,Jalan Ibu Kota KL Traders Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron,positive
4,2022-01-25 20:01:24+00:00,murianewscom,METRO JATENG Omicron Masuk Jateng Ganjar Ingatkan Satgas Sekolah Awasi PTM Selengkapnya Klik Tautan Berikut ini Semarang Gubernur Jateng Ganjar Omicron Satgas Pengawasan PTM Sekolah,positive
7,2022-01-25 14:56:31+00:00,mainmainid_,Menghirup Bubuk Jahe Sembuhkan Omicron Hoaks OmicronInIndonesia Omicron CoronaPositive coronavirus COVID19,positive
13,2022-01-25 12:55:02+00:00,PemkotMalang,nawakngalam Beberapa hari jumlah kasus terkonfirmasi positif di Kota Malang meningkat cukup signifikan Karenanya mari kuatkan lagi disiplin prokes pakai maskermu cuci tangan jaga jarak Selain itu kenali dan waspadai kasus covid19 varian omicron COVID19 Omicron,positive
15,2022-01-25 12:36:57+00:00,kumparanMOM,Kasus Omicron di Indonesia semakin meningkat Langkah apa saja yang dapat dilakukan orang tua untuk melindungi anak dari ancaman virus Corona varian Omicron Simak melalui link di bawah ini kumparanMOM Infografis Omicron Corona,positive
16,2022-01-25 11:53:26+00:00,holopiscom,Direktur Jenderal Organisasi Kesehatan Dunia WHO Tedros Adhanom Ghebreyesus pun mendesak seluruh negara agar tetap fokus dalam melawan pandemi Virus Corona pandemic Omicron COVID19 WHOIndonesia lawancovid19id,positive
17,2022-01-25 11:24:55+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua,positive
19,2022-01-25 11:07:05+00:00,JaPenWPKL,Fokus Penyampaian Maklumat Langkahlangkah melindungi diri daripada varian Omicron Kepentingan dos penggalak vaksin COVID19 TRIIS Penilaian kendiri COVID19 Kempen Putuskan Rantaian COVID19 IOW KomunikasiKita Omicron TRIIS LindungDiriLindungSemua,positive
21,2022-01-25 10:56:20+00:00,murianewscom,METRO JATENG Waspadai Omicron Ganjar Minta Masyarakat Aktifkan Lagi Jogo Tonggo Selengkapnya Klik Tautan Berikut ini Brebes Gubernur Jateng Ganjar waspada Omicron jogotonggo,positive
22,2022-01-25 10:51:19+00:00,berandakitacom,Benerbener harus hatihati makin hari penularan Covid19 di Indonesia makin tinggi Mandiri Omicron COVID19 Formula E Radikal,positive
24,2022-01-25 10:46:58+00:00,erwinahmad_,Setakat ini Malaysia sudah melaksana tindak balas secara teliti amp berkadar dlm mengawal penularan COVID19 termasuk varian baru Omicron yg cepat menular dlm masyarakat dgn mengelak tindakan sekatan lebih keras terhadap penduduknya IsmailSabri60 KeluargaMalaysia,positive
25,2022-01-25 10:46:57+00:00,infoJATIASIH,Nah loh jangan anggap enteng omicron ya tweeps,positive
27,2022-01-25 10:30:01+00:00,dw_indonesia,Sebuah studi baru yang telah diterbitkan di server pracetak pada 22 Januari 2022 mengungkapkan antibodi penangkal virus yang mampu memblokir varian Omicron dapat bertahan selama empat bulan setelah suntikan vaksin booster PfizerBioNTech 1,positive
29,2022-01-25 10:03:09+00:00,_infoindonesia,Pemerintah akan mempercepat pemberian vaksin ketiga atau booster di Jabodetabek lantaran wilayah ini diprediksi akan mengalami banyak kasus penularan COVID19 varian Omicron COVID19 Omicron,positive
30,2022-01-25 09:59:24+00:00,_infoindonesia,Pemerintah menegaskan sistem kesehatan Indonesia telah siap dalam menghadapi peningkatan jumlah kasus penularan virus Omicron di Tanah Air COVID19 Omicron,positive
31,2022-01-25 09:50:07+00:00,indrajatimcom,Polda Jatim terus pantau operasi yustisi â€œPamor Kerisâ€ dan siapkan isoter isolasi terpusat dalam mengantisipasi lonjakan Omicron dan menyambut kedatangan PMI di Jawa Timur pada rakor pengendalian dan penanganan PMI PamorKeris IsolasiTerpusat Omicron,positive
32,2022-01-25 09:05:02+00:00,jpnncom,Setelah mengalami peningkatan kasus Covid19 di Kota Bogor Bima Aya langsung mengambil langkah antisipatif omicron,positive
34,2022-01-25 08:45:04+00:00,kompascom,Pusat Pengendalian dan Pencegahan Penyakit AS CDC telah memberikan paduan pemakaian masker dan merekomendasikan penggunaan masker N95 atau KN95 untuk mengatasi varian Omicorn Omicron COVID19 Indonesia VideoKompas JernihkanHarapan,positive
39,2022-01-25 08:30:00+00:00,CNNIndonesia,Organisasi medis minta evaluasi untuk pembelajaran tatap muka 100 persen akibat lonjakan kasus omicron Apa saja yang jadi bahan pertimbangan CNNIndonesia,positive
0,2022-01-26 23:56:46+00:00,majoritionline,Patuh SOP di mana jua anda berada majoriti primer Omicron MJ27JAN2022 refleksitanpaprejudis,positive
1,2022-01-26 23:49:30+00:00,newsmerahputih,Rumah Sakit Hasan Sadikin RSHS Bandung menyatakan kesiapannya menghadapi kemungkinan terjadinya gelombang baru penularan COVID19 varian Omiron merahputihcom omicron covid19,positive
2,2022-01-26 23:21:36+00:00,ReportSosial,Omicron SekdaAceh ProtokolKesehatan Aceh yang berada di ujung barat Indonesia tak boleh tinggal diam dalam menghadapi ancaman OmicronVariant yang telah menyebar luas di berbagai negara,positive
3,2022-01-26 23:07:57+00:00,bharianmy,BHdunia Membuktikan keupayaan varian Omicron mengelak sistem imun bekas pesakit COVID19 Omicron coronavirus,positive
6,2022-01-26 17:51:24+00:00,arini_rizka,Satgas Minta Masyarakat Waspada dan Cegah Penularan Covid19 covid delmicron florona omicron,positive
7,2022-01-26 17:22:25+00:00,arini_rizka,DPRD dorong vaksinasi anak digencarkan agar PTM seratus persen terlaksana covid delmicron florona omicron,positive
9,2022-01-26 16:29:00+00:00,AcehCorong,OmicronSekda AcehProtokol Kesehatan Provinsi Aceh yang berada di ujung barat Indonesia tak boleh tinggal diam dalam menghadapi ancaman Omicron yang telah menyebar luas di berbagai negara,positive
10,2022-01-26 16:28:46+00:00,Zulkarn1988,OmicronSekda AcehProtokol Kesehatan Provinsi Aceh yang berada di ujung barat Indonesia tak boleh tinggal diam dalam menghadapi ancaman Omicron yang telah menyebar luas di berbagai negara,positive
12,2022-01-26 16:14:53+00:00,serambinews,OmicronSekda AcehProtokol Kesehatan Provinsi Aceh yang berada di ujung barat Indonesia tak boleh tinggal diam dalam menghadapi ancaman Omicron yang telah menyebar luas di berbagai negara,positive
13,2022-01-26 15:51:20+00:00,RadioElshinta,Puncak kasus harian COVID19 varian Omicron di Indonesia diprediksi akan terjadi pada bulan Februari hingga Maret mendatang Tetap waspada dan jangan panik taat prokes adalah upaya paling ampuh agar terhindar dari Omicron,positive
